Ex3.a Ex3.b Ex3.c Ex4.a Ex4.b Ex4.c Ex4.d Ex5 Ex6 Ex7 Ex8 Ex9 Ex10 Ex11
105.149636208229 9.57283865159538 -9.26980913876779 0 54 12 4 16.1354453843847 19 1 0.276684453338385 0.416096096578985 -2.59910099233702 -1.7893509450283
107.397733585676 7.49125676184237 -39.2784710611866 0 71 13 29 15.0218045667565 22 2 0 0.121115171681158 -4.40729069401467 2.17629764241064
105.289950897385 6.75999855089982 -3.27787536149489 0 52 12 14 10.2170744912161 19 1 0 0.00427491532638669 -6.08046639147594 -0.457054657612403
107.833638050762 6.37189553389929 27.8182986232191 1 68 11 2 7.87353092166525 18 3 0 0.140605718800798 -4.04983447927864 3.09434870378473
107.081579379701 8.76297830255799 35.2368166684069 0 64 17 8 10.0845844581291 24 2 0 0.225615951698273 -5.67513007701151 2.16021287533976
108.462691669289 8.968759990225 0.480788676291264 0 46 10 9 8.1052564899465 28 3 0 0.222416131747887 -0.256113645006435 5.08530633165596
106.076219886948 6.95856938336768 -23.0755227964156 1 58 16 8 16.6325684618388 22 2 0 0.274833864779212 -5.00799210080594 -2.84661854594635
107.21869595962 7.79802565047234 37.9318954605224 0 49 12 27 16.4700572864039 27 1 0 0.333168793176301 -0.646678191801497 -1.23022431527017
112.089798613565 7.35616474166133 -8.10104854516771 0 63 10 2 8.61504848329592 29 2 0 0.242781641138718 -4.69777980916293 2.88473625030252
107.153170403796 7.66670605531973 -6.13649602692172 0 74 19 11 18.4125731031706 27 2 0 0.141887477803975 -1.90150376058504 2.13294748647276
111.440188551235 8.55785642640121 1.74759355326615 0 63 8 1 16.549726400642 18 2 0 0.0545564265036955 -1.34804895976631 -0.918407984574495
107.760571283243 8.58078281566691 -1.4374068320727 0 49 16 1 7.67777690281418 16 1 0 0.245008973558433 -4.90223635229149 2.62737828212729
106.831139373859 6.95335315946226 3.07419393276941 1 60 15 7 4.28831539226682 26 2 0 0.244229619395919 -0.927674941829013 -0.707186488363249
110.783192512334 7.85617856443032 23.4006250491428 0 66 12 0 7.00642049737213 16 5 0.0127043843502179 0.0739819074841216 -3.97828561847968 -1.41285864201419
106.737568206001 7.42951256925195 -3.73548429443845 0 53 19 2 9.971582271701 25 2 0 0.560883948006667 -4.29378666125692 1.23922872956961
106.516241983257 7.41782691655632 4.79016770167772 0 50 15 0 2.75493345599104 34 1 0 0.179128382988274 -4.3414286575302 2.16745658257445
109.401692776262 7.23332620854206 -10.4527908262387 0 60 15 5 8.5436400679966 27 1 0 0.356218470116146 -4.53189244018257 1.15998604173425
106.271492539999 7.42420092487683 18.2416866817813 1 66 10 16 4.36210837142275 23 1 0 0.42534400950186 -3.08946192391331 3.67670133698079
106.964090134365 7.22186818669904 30.9094281845593 1 58 10 3 9.08973409842747 21 2 0 0.15181500735227 -7.00660313903886 -2.16268235251203
104.990993757 7.57933977854532 12.4942446079746 0 56 17 2 7.64992974121001 25 1 0 0.53596449714154 -2.71418295786147 1.96159153185234
107.754524266597 7.6998355123881 -17.2372815662259 0 54 15 14 13.9009410759463 24 2 0 0.461880251471885 -5.32880830796073 3.50717583951959
106.076412336577 7.12196476416725 -30.0251041599393 0 68 20 2 7.97627319111512 24 1 0 0.27446411350742 -5.65897902028019 2.46185786847003
105.377685011334 7.94203607323932 -5.60088665381879 0 62 10 16 5.26176300351477 29 1 0 0.22242730199825 -3.40359863103499 -0.712922098200499
103.974437180052 8.51259718459158 14.6139121982233 0 65 12 6 4.20203851316686 25 3 0 0.363145782588981 -5.35935062875557 5.17561045603719
106.595254107911 6.9398063567592 -42.9471097899901 1 71 6 5 14.7067292932294 28 5 0 0.280529071558267 -3.28114452286083 -1.18588027493252
110.440126045207 7.14345476170744 43.7445306526928 1 66 12 0 8.70362223033898 28 3 0 0.244777823905461 -6.80890336653321 -0.576087567698002
108.726427771554 6.01671330096017 6.45111761085158 0 58 14 0 2.96355745793546 25 2 0.0340654807398096 0.0737308575538918 -3.42571836437405 2.15413741219105
105.231288214148 6.86076775483235 10.155515307197 1 75 7 2 2.40687080729879 20 1 0 0.0854290331387892 -4.40039704195236 -1.03182204501117
108.447932412681 8.74491506434761 29.0499413560024 0 65 12 0 18.531993828486 21 1 0 0.480957641140558 -0.313899510711529 3.57896728816892
107.132956083319 7.83377856015183 -54.1335529426227 0 60 13 9 9.05018320593504 25 1 0 0.0581366877164692 -2.0515385777933 2.25002889306337
106.941914753465 8.17428829704157 8.00327402373148 1 67 15 1 3.99951730303843 21 2 0 0.133854898060672 -3.2763513302393 -0.435574270514868
108.483877595564 7.44887194314416 1.27562436820599 1 74 8 12 5.28647002763358 26 2 0 0.144397695190273 -4.33525237602589 3.48114394821006
108.485454926951 6.64347102452903 20.2109778549496 1 76 14 9 18.5547874057083 26 1 0.0195170758059248 0.373733923430555 0.675269254032606 -1.92516604932323
108.16360559072 7.2532385554069 25.9529051469967 1 56 14 5 9.45256168129766 28 2 0.0827712688129395 0.0754662372497842 -5.50507038832467 -1.00568897903251
104.89923987998 7.82765762562184 7.04724363214834 0 45 15 6 9.16168913006445 26 5 0 0.217928218678571 -4.12951992151753 -1.16647541357403
107.670669454076 6.27103693472399 28.6930966192364 0 55 16 3 5.5150072916971 27 1 0 0.219444949943572 -3.81022790656635 -1.83248210228736
107.479048347057 6.01156689729058 -56.4343048721077 1 66 11 14 15.784941061121 29 1 0 0.278085882444866 -4.78209615388509 -0.0960741678092356
104.312139443563 8.11121183620777 -23.3193832694763 0 68 12 1 9.11862984951947 26 5 0 0.363564392910339 -6.70264445073485 3.42600228684656
109.37526855815 7.95010800421959 26.9190518857747 0 72 20 5 11.2062723300516 29 1 0 0.279478692472912 -0.158103662380552 -2.07771895866478
105.781523183673 7.90429333928886 -15.959888753297 0 65 16 8 13.6515470800226 26 1 0 0.0337099237181246 -0.773271673614218 -0.373202259667197
108.92967396046 7.42443653113626 -17.8960757737198 1 64 17 16 5.75923783747219 25 3 0 0.322620691554621 -1.85974800812151 -2.06193766955524
108.696377186364 6.89714208466628 25.7338843724961 1 67 15 9 8.08082013989284 28 3 0 0.160049914419651 -3.11573188180987 -1.48147671677673
109.308701256916 7.80356436054365 3.46571252926265 0 59 11 14 5.38732313091172 27 1 0 0.204461618880741 -3.32741401754956 -0.750323439266161
107.183160076606 7.85538540726982 20.6030819005939 1 71 8 5 7.01021596887918 21 1 0 0.147926534968428 -2.57957506717013 -1.49097120924527
105.171927288853 6.66957246601013 -24.5127339190154 0 70 13 9 19.3280655208331 28 2 0.29681359694805 0.465207360177301 -6.88399574886184 -4.01194581069471
106.223235273986 6.93536943715788 24.2180510787363 1 64 11 4 14.3378468821574 27 1 0 0.344320253254846 -2.49873586956861 3.24139178748429
109.678537903425 8.42212241207742 10.5986314092075 0 48 11 3 10.9762374040209 27 3 0 0.203487673709169 -1.68731032142094 1.93346045101821
107.700724791934 7.05883902758224 -15.0208309978222 1 62 12 5 6.85738207136099 23 2 0 0.00277835596818477 -0.74422998009941 -1.60205409688188
106.940867179564 8.71794118722455 -14.7232968214365 1 62 9 3 16.4343205404053 30 1 0 0.343712768205441 -4.4704783375164 -1.66799142005462
107.981195413774 6.92765435753147 -6.8412337101254 1 69 18 5 5.37999442580138 24 1 0 0.553195612835698 -2.70116121206897 3.09666302431489
103.640951531948 7.7837978294661 -22.1580839260228 0 65 15 2 11.870647706179 33 2 0 0.282631937605329 -2.82234264050196 3.44560901280159
106.083292488859 7.36188314881826 -20.8237176286743 0 72 16 8 10.841271395648 30 3 0 0.0975610455404967 -1.42164135259918 4.51250318506382
105.922778387978 7.34127453269221 42.9088511826634 0 45 16 5 7.6579460651423 26 1 0 0.24549378301017 0.450086446256026 -0.950485257263076
109.843656649136 7.57397260770129 32.0932074092301 0 64 11 2 14.4762069561024 21 2 0 0.394707761700265 -1.99947895031105 3.30813429700368
103.666968652493 7.1475110581817 -68.8720351991741 0 70 13 1 16.9236314090228 38 2 0.162889041309245 0.0168409460736439 -3.7457964080334 -2.482203195971
108.772089771913 8.17165473501803 10.0589367517519 1 60 19 4 3.1525479712128 21 1 0.110571893211454 0.0546781413769349 0.798961189265005 -1.435177275245
105.582973945194 8.28277239686943 35.1928250821028 1 82 13 8 4.17038455567635 24 4 0 0.333307237159461 0.182057778572246 -1.21543435849086
107.730028788668 7.95233838408492 -5.32095118419488 0 59 12 4 3.03648434700164 26 1 0 0.00141043704934418 -1.57912204731081 0.310140690033811
109.018862414173 6.91934520626834 -12.7361316443843 1 51 19 0 3.35512046386346 21 4 0.14057994838804 0.120102207809687 -3.58697543729892 -1.46047187515367
108.005139231686 6.34703796258215 5.43587132813771 0 57 15 1 16.169470537491 25 1 0 0.220356750241481 -3.44905403807682 3.07363869173903
106.281283101952 7.02907188076487 -11.424163306174 1 62 17 2 10.590950394205 21 1 0 0.0630428606737405 -1.51896372546865 -0.102867342754469
107.80600573108 5.76762849564511 7.40084852168022 0 69 18 17 5.2624061958464 23 1 0 0.305153174735606 -6.49578209901411 3.48056332100965
105.585351233677 8.13669780839244 12.6791928598725 0 59 18 19 4.35266982653288 26 1 0 0.31058569891844 -3.53066671894174 -2.94756564882174
106.277909671447 7.62160729389701 13.7570483988732 0 59 10 5 9.83531652357325 22 2 0 0.0655046428274363 -3.00786038485607 1.40281921267637
104.412381062092 7.17067024696956 -26.0575174523756 0 66 20 2 12.4648819621287 32 2 0 0.332336155367084 -1.31606941367679 2.79368156350196
106.99430620529 8.27597919197963 1.05048560909604 1 58 16 0 10.6659963061746 22 1 0 0.273234784770757 -5.17628567191565 -1.15129782349846
105.359991818658 7.58790284568186 -46.5225808728497 0 52 12 1 4.41264300473717 33 1 0 0.476730260653421 -3.33502887956083 -1.44567653477928
106.765593689685 8.43724452371615 -27.8834653558441 0 56 13 2 6.42745781129129 24 1 0 0.0222729744389653 -3.13325167630986 1.10943390930784
106.537763280996 5.99808425407024 -39.3920931848303 0 68 11 9 7.35006288514368 28 2 0 0.128089004298672 -4.90087422059425 -0.890601468211709
109.647091754854 6.58998720359431 -5.20717586926185 0 70 17 4 11.6042184706993 21 2 0 0.0502143106190488 1.86092139868035 1.42258093836192
105.048925915125 6.7874114322402 32.2705592259385 1 49 16 6 10.2597082444523 34 1 0 0.132603240292519 -5.23324841403017 2.8117309580411
105.049966181447 9.31088801256425 14.3051504558392 1 58 17 13 16.505127374382 28 2 0 0.516587479892187 -2.4901841260817 4.21888580312297
104.126779281768 6.64706000610566 8.83147992394124 0 60 15 5 12.1706697043654 36 1 0 0.0616929091047496 -2.08322160280841 1.56942995973053
106.173082640131 8.42055683262446 57.9635294466274 0 52 19 1 7.68566075099982 29 1 0.0935475252103061 0.161512659294531 -3.73443134811583 1.95633679029051
107.90730174279 6.83375598689058 -14.2397211658822 0 61 11 5 8.49012303967968 25 1 0 0.357856849930249 -1.85778798554304 -2.17458073383523
105.161116697498 6.30001232342887 28.7915251450288 1 58 8 11 12.6870465748123 28 2 0 0.0382842873875052 -5.30159354494126 -1.17359758572887
105.024589685329 8.7309126657561 15.2188456629295 0 50 10 19 20.8137281204183 24 1 0 0.398464314015582 -1.77750706385541 1.10192307681111
107.794224195774 7.21803770252971 15.8303291376232 1 48 20 9 5.41143023504765 31 3 0 0.21271879253909 -3.86356201436071 -0.352166751334438
104.546897748002 7.06923658459987 13.1240840791767 1 69 17 13 5.81636595676071 22 1 0 0.364698068192229 -4.44885187212289 0.0983666768064204
102.485300427982 8.71468179116251 -0.500778034859038 0 44 13 16 16.4242763432235 26 1 0 0.178702354528941 -2.47150168560221 -2.04734080750115
107.613859740576 7.38726545337214 -13.0105853648508 1 65 18 1 12.369613843153 26 3 0 0.248459177110344 -3.39680201432354 3.59951731031398
106.633144535136 6.93467091050417 45.8682790550296 1 46 18 0 13.9437939329459 19 1 0.132581001799554 0.177826733989641 -1.15206319179572 4.16831951754561
110.265910882245 7.96531285830464 3.37185398201927 0 63 17 4 9.78020109140478 24 1 0 0.331378371566534 -4.1493524942323 -0.946668324053616
105.848923701454 7.09782435064605 -26.8624190062089 0 57 22 28 16.2454553870349 26 3 0 0.508347302051261 -4.15090776010089 -1.31923900852668
108.606909800266 7.97378145098375 16.1708317256751 0 53 15 6 9.56089653037202 25 1 0 0.411643574223854 -4.66988868945869 -0.880750460128765
108.720636594153 8.00075810757752 32.2996408121778 0 61 8 0 10.7841069551227 24 2 0 0.222877136408351 -7.18069692907508 2.10934332870221
107.162553227972 6.75313425025003 -25.4223303866184 0 61 15 10 25.3069964693546 32 2 0 0.284792703469284 -1.056690738016 2.41183022030349
103.153761530184 8.96666283692058 -35.9862700090296 0 61 20 4 10.1185374427542 26 1 0.182587570440955 0.114815897122026 -4.84032162084603 -2.43876946385561
104.696453062103 7.72771785692317 6.20252382733459 1 71 23 4 8.42720644681933 33 4 0 0.00475320654921234 -4.09843563375354 3.60750459041383
107.056135743961 7.32493519266961 16.8580620418866 1 64 17 4 9.28558452262628 29 2 0 0.200466291569173 -2.55754543516804 -1.15919531146325
109.534856193202 7.76530427939658 52.1123554579139 0 61 12 10 1.60111220492599 25 2 0.0937038718722761 0.475032864022069 -2.39122183601649 3.37773420800105
108.222691127581 7.60047665285132 8.57553670090599 1 66 14 3 9.43574876447005 26 3 0 0.0733836519951001 -3.19005975207776 2.65469202798726
107.406698893029 7.62231913581821 20.3314120688547 1 67 16 7 6.6609789306402 28 2 0.295055167120881 0.102049113563262 -5.0661976515034 -1.35601966113614
107.924609479455 8.14491981499012 -4.3130966269161 0 65 16 4 3.9884066016486 28 2 0 0.375274339676835 -4.70944966040777 2.16806535074148
109.447395970474 8.0958937596345 -4.79126355008697 0 59 21 6 2.09450548422093 31 1 0 0.39569182401523 -0.153598079693437 -1.12757559192443
106.702414092307 8.62269313417155 30.1432781378485 0 61 15 3 14.1829028529339 32 1 0.297334319050424 0.140198606327176 -2.45288045021866 2.94705564988016
107.213054844824 7.64729961363346 -47.7251692785052 0 59 18 16 12.9374104182396 28 4 0.198382059345022 0.0258280493225902 -0.968151138704294 -2.29198321518627
107.923909604486 8.63265594587901 25.8588378704049 0 54 16 1 8.97152015058897 21 4 0 0.0488439703406766 -2.40785599712257 4.0965384071253
106.480223427581 8.88270676313991 35.0714164204128 1 59 10 1 23.5890575656443 32 8 0 0.461920475149527 -0.458433231609415 0.934635837213014
108.306979812246 7.60778003328956 21.7609823337571 0 62 12 6 15.4887816897169 26 2 0.184168571722694 0.319633893817663 -3.27035189340435 2.57716794094968
102.598475201401 7.577710178228 16.2760117699821 1 64 17 11 6.28756841195027 25 1 0 0.289608414373361 -3.08787935736067 -1.78446726921537
108.225877470013 8.11787872868626 10.577651862672 0 69 13 14 15.9866562306684 32 3 0 0.0353581058420241 -3.14943131067928 0.946045588167443
108.978763039534 7.11257379478574 -11.470424666806 1 63 12 6 24.1087654750154 27 2 0.226661698822863 0.0263361412379891 -4.04530878377767 -1.94906920076189
104.188567080572 8.29859190514858 -39.3668317335525 0 73 16 1 9.66741163961794 27 2 0 0.382770017436706 -3.47394876210895 1.99632787135511
106.91506009446 7.16648545658092 24.6162878879963 1 56 14 2 8.71094125770814 28 2 0.0537993076723069 0.239450133987702 -3.12256083932994 1.75908948911479
107.119870240574 7.78354698245007 -53.7466177250358 0 68 15 2 13.0580587201777 24 1 0 0.291340440572239 -2.45945423010898 -0.779254540834112
108.531318937006 7.4175390893471 25.9970217735407 1 64 15 1 13.2540209524532 29 1 0 0.213823325806297 -0.590720183939805 -0.24155101467462
105.924291847674 6.86065292987845 3.51443895804652 1 53 14 7 4.75555961056884 26 2 0 0.0804622019128874 -1.03890011124684 -0.902824736548548
106.379669468 6.68985793970883 12.8654745830394 1 54 10 5 16.6482251121384 22 1 0 0.575925112599507 -2.12936495297291 -1.53293731691197
105.899676256879 6.42844233537443 26.4601524542384 0 57 10 2 0.942224264866907 31 6 0 0.171961807692423 -1.91130893865208 1.61941262481783
106.46040889937 6.80367319397877 -2.0141580542299 0 66 13 0 13.6073791212647 36 2 0.166933847567998 0.395605427799746 -1.13124378533445 -2.44227745062934
107.183037021554 7.45340128308876 2.1390863513437 1 52 8 16 12.9075168310374 25 2 0 0.19952234019991 -0.55258748070207 2.27915286085339
108.760172587542 7.04735373965361 10.6193136489502 0 59 13 10 4.0655867601459 28 7 0 0.385765715669841 -2.31730204213783 -2.81398401079205
104.466551848947 7.35291956559925 33.8782838237682 1 61 13 9 9.52499740551922 30 2 0 0.320573668428697 -1.91174453568762 0.374728123441298
104.115864975893 6.04618067853863 59.521847881796 0 64 13 2 7.4506772498426 34 1 0 0.138682995131239 -0.885567468997557 -0.578910623310998
102.980873962754 6.54814656003699 41.3437683072404 0 59 10 1 15.1471689076408 23 1 0 0.0715047676395625 -0.793500034018845 1.88356697315938
106.89118196443 6.62827536536558 16.2281729510513 0 61 19 3 11.0581715143435 27 3 0 0.0273699579387903 -0.91492816020982 -0.76511537687579
106.096940727718 7.59762502607781 10.0355634065389 0 73 9 6 5.44248571423788 28 2 0 0.281104028359987 -3.14171141256105 -1.87283665866361
107.428130346211 7.77445706833867 1.20385240427689 1 53 21 5 12.3814351080206 31 3 0 0.234528896985576 -2.38601887051251 -1.9325976362855
104.988821262962 7.80260901649625 24.7095719854422 0 69 9 0 9.90508909684222 23 5 0.033844120753929 0.244579602289014 -0.722942812615159 2.66390559275798
106.743048262386 6.29386159873495 -3.16294912123433 0 68 16 20 9.62189547623787 24 5 0.0695085168583319 0.165332186212763 -4.41066531846739 3.4095461206786
108.056971749578 5.66366350264519 27.6199121716629 0 56 22 1 16.5284119139973 16 1 0.145456981100142 0.179735409552231 -0.728768277082718 2.8119119460963
105.370927626287 8.45080925253563 -30.2473261227699 1 78 6 6 9.99794559690321 27 1 0.150026581250131 0.159129425603896 -1.28948950732195 2.7316904402311
111.168639042421 7.96821522029858 -40.6451381934783 0 56 15 15 8.07098074860184 23 4 0 0.117586750304326 -4.10330230648271 -2.1566365042283
107.081796763386 5.90778405769181 4.24904742732773 0 59 20 2 17.0964844168494 32 2 0.11813293020241 0.139176174169406 -2.59705606299808 2.87609327798988
104.396938775463 7.98897378149376 14.6362153985679 1 64 19 0 5.29615525346199 30 3 0 0.268795050014742 -1.28484822046983 0.729739757595805
104.689744710929 8.06715940663099 17.8488492145478 0 54 20 13 5.25762148312049 27 1 0 0.0557673483388499 -4.72432508348255 2.41338995110343
106.233477356397 6.15839281919875 -22.7749563556899 0 55 20 19 13.1111785147831 21 5 0 0.0862006549956277 -4.63067324149054 -1.00149673982049
108.396827019084 8.8689373034245 -37.4299373751957 1 77 14 6 2.34946349675482 28 1 0 0.0456984890904278 -2.07713338881459 -2.28481372232984
105.695689693051 6.92164470924938 10.5290684115842 1 64 12 0 11.1136600957777 22 1 0.132288898481056 0.0956259454926476 -0.347343545525927 -1.53300487788136
106.345574665697 8.44795108397996 -36.8463932240937 1 63 15 19 1.83508990010138 30 1 0 0.13386491113808 -2.67734373323645 -1.04143415228555
105.659924174219 7.32286353238712 -31.3477006900214 0 59 14 5 6.95078110243077 25 3 0.0173622968606651 0.196785737262107 0.331842024624704 3.82012914756914
109.162633243585 5.87770454331866 9.21895680838159 1 89 19 0 2.02916939120079 23 5 0 0.200318472185172 -1.2919720014805 -1.53441318003962
107.04439526098 7.79079713722118 17.7538744589714 1 60 14 1 8.10572553783659 28 1 0 0.276788654676639 -1.29406432924502 -0.755510965354971
107.669042413709 6.92325544726678 -21.2337995002092 0 68 17 2 20.0560773440052 28 1 0 0.339373931703158 -4.67724050581281 2.42379047939764
105.025892088732 7.5262116427577 -4.23236647478182 0 66 13 10 7.37577665865082 23 4 0 0.404008920299821 -3.71286016441719 -2.52329883236013
102.746257750645 9.37716993685912 0.416171626709976 1 81 8 19 10.3163002361149 30 1 0.206522536394186 0.266102489368059 -0.434854233354622 -2.26791999723114
107.457463918738 7.63424647402975 -23.8622325583051 1 46 21 11 10.4723447064433 24 1 0 0.0637102714180946 -2.79397530214279 -3.2627572674108
106.650739295236 6.32678724101905 -30.971616254691 0 59 19 22 8.80476910244346 32 4 0.11013237813022 0.440047955745831 -2.79688531401895 1.87620865894917
107.384994732321 8.24588431001548 -12.0649284730965 1 64 15 11 10.9462654912172 28 3 0 0.284104635352269 -0.713468972086956 -1.68462105354985
106.801465239337 7.92923599679643 -5.3282055663988 0 64 8 3 13.1847619404441 24 1 0.0609841809840873 0.284565458954312 -3.04110816456714 -0.60600265374851
109.580469112783 6.88334643980419 48.2915558843995 0 69 12 7 13.302647077484 28 1 0.233184393891133 0.532223601401784 -3.67144272985873 2.00092722519102
107.769636619278 7.18109193329357 13.3686085001648 1 53 16 2 5.77679790482356 25 1 0 0.320248008999042 -2.9021804664533 -0.50995621198127
106.846730858843 6.46063010137967 -22.3172416284956 0 69 13 2 11.3271615287532 31 6 0.000153634906746447 0.145599929010496 -4.09121800643955 -1.17843802142378
105.294780168271 6.47849523387894 24.7731868243229 1 67 15 22 5.1127899583718 25 1 0 0.0643938044831157 -6.20767849906616 2.03662795736914
105.532494358031 7.37461427353661 -3.6132647840693 0 59 11 11 28.7694491114167 37 4 0 0.111929281041957 -5.85626822983395 -1.05838828360184
107.310803505436 6.4122512856218 5.66919879659029 1 53 17 4 21.1026596247602 32 4 0 0.402909702281468 -3.79151265415918 -1.29801472339752
106.403186908693 5.95624331491919 -11.1986576265165 0 54 10 8 17.1607701348144 21 3 0 0.380113304969855 -1.45064086344186 -3.05758647597186
107.761658210153 6.06221146284141 -18.5337546775402 0 72 16 2 13.8687640817681 29 1 0 0.114395826710388 -1.69739585617712 -1.69641680160239
106.087991640286 6.39005258050744 -2.04295109626638 1 55 13 29 7.46611234271164 24 2 0.0755487052258104 0.108382965289056 -3.49124466358501 3.03134006777759
108.676183261918 7.77432319630392 16.7872756707472 0 64 10 2 8.55482858057837 28 1 0 0.0847046384168789 -1.69210601493596 -0.572318679794055
105.709768152064 7.98458469610639 -4.91163403557001 0 59 11 7 8.85898791756627 20 1 0 0.568803288876079 -1.24362301160822 4.86681881801036
108.120966490829 7.56478908434472 26.5586769272651 0 58 10 5 9.4027727444345 29 2 0 0.00314777363557369 -0.82648021351698 2.59893312032678
108.733483946173 6.89494389304093 -14.1234680569593 0 46 16 14 9.13941368433038 25 2 0 0.0124199430271983 -4.07522471458208 -1.68800789651364
106.202163783444 6.34010559513949 -6.1082580672533 1 58 7 8 5.39424149282479 29 2 0 0.319133953498676 -2.69153626027944 2.94419271031238
108.319709428498 8.04356831283679 12.6381099826317 0 58 19 12 7.67804122331509 26 1 0.224392162752338 0.21734027561266 -2.54269900353768 4.43908179393629
109.123178126204 7.166621106492 -10.6389429735273 0 59 13 0 6.11178608952316 24 2 0 0.20672382529825 -3.38804489909723 -2.42015163497892
112.054437566428 8.09362707524393 -6.47900758229542 0 57 15 7 6.43572164756077 26 2 0 0.318348932443187 -2.5820776964078 4.21407287360097
105.841231321996 8.48113861336253 20.8466152678825 0 56 15 1 6.43298834010841 27 2 0.232693340303376 0.117789217857644 -2.28811461330887 2.96924743276418
105.740799172733 7.24358353045037 9.85597577860878 0 57 3 10 10.4907519559322 23 1 0 0.156043931208551 -1.48059414186978 -1.30359072542354
109.385992346645 6.92601387437219 24.1157048445008 0 56 20 2 23.5910691193808 21 2 0 0.24111406378448 -2.66495353180093 2.51228061614742
107.531434723482 8.32953943655964 57.5534053093514 0 61 20 14 9.59198667496847 36 6 0.29183612158522 0.345495232818648 -3.9945477323214 1.46343218059257
107.709111112653 8.58858457681756 -10.9913641686336 0 56 17 19 5.74013515473266 26 1 0.0519624923821539 0.417528823418543 -1.92904316282929 2.79353241042341
106.487801564394 7.94804410178273 19.7971277309404 0 74 15 0 7.43443598572587 33 1 0 0.263653358533047 -0.714259301264237 1.76904227130458
109.679597090843 7.95748166562388 32.5179183773589 1 57 13 9 5.55069197864836 28 2 0.211566035170108 0.14362728214357 -1.06419134802372 2.78773286596355
107.649021620474 7.61031387508304 -3.34457731524554 0 50 15 3 12.4746787546598 29 2 0.112848118459806 0.260154836713336 -3.18725278872528 2.16163542996501
107.095462344733 7.88893947545975 7.37289308951237 0 61 10 5 17.41980689825 24 1 0 0.17714840781875 -3.84999922950795 -1.73584240673352
105.234241583556 7.37418842941358 -37.4964555721342 0 63 10 7 2.28770268446792 26 1 0 0.0166779090464115 -1.6087869888083 1.02315171620883
113.650257465933 8.19799694169718 18.9633122119132 0 47 16 0 8.38406765583657 25 1 0 0.291219640849158 -3.44209986235083 4.67190931249319
108.016134771263 6.71178983157427 13.0633029512188 0 60 16 1 10.9321738103367 25 3 0.22237086428795 0.0759440039703623 -4.00890202595308 -4.29865970904486
108.208887162911 7.15850075784474 -53.5845016167114 1 80 10 5 6.98385149653113 28 7 0 0.00225843645632267 -4.95918507757416 -1.11805005144378
105.268104900658 8.65844062979589 19.6188956381856 0 46 10 6 16.7104648347586 27 2 0 0.194710601577535 -1.27123891513707 2.90746624430927
104.588518839407 6.68283351938134 -24.4685654237879 0 64 13 12 15.9436581113637 24 2 0 0.0649192490195856 -2.90935073042336 2.4389187175937
103.154849968637 7.47561699448658 -19.2325886634112 0 56 11 2 15.9764774588777 24 2 0 0.203826941992156 -3.98308237358568 3.01686058705241
104.815980260994 7.63879584076424 -17.654290753115 0 60 14 9 5.92858121183668 27 4 0 0.39706581139937 -2.59053737945628 -1.25832942636128
108.77410762079 8.81577313272439 17.072509012355 0 54 9 1 9.71086779223531 26 1 0 0.206165046142414 -4.28299724823759 -2.15500004804162
112.924552314008 5.6193867168491 -31.4217069996866 0 59 20 5 10.2175242729457 33 2 0 0.0843117342749611 -4.10703788124265 -0.452763174966486
106.760320282786 7.92560663042675 10.8377419080736 1 52 17 16 12.2280484230188 23 1 0 0.199412989458069 -3.39616012437446 2.42515390098838
105.703311697427 6.60323122184384 1.02020895836042 0 65 9 1 1.63742913113488 29 3 0.134458270738833 0.17454370630905 -5.77145325978874 3.81462926268841
110.048925691618 6.34856541636253 -1.3503978782492 1 58 10 6 5.54132687118494 29 1 0.241947120660916 0.0572748482599854 -2.88306494378411 -0.947938142816784
102.784426992102 6.28700423961261 39.3960137307527 0 63 15 24 12.803564629796 28 1 0.155130269913934 0.274785812487826 -3.7642999264847 -3.35329235978346
106.364132679419 5.94530549717385 -3.01892553150424 0 58 15 0 10.0850857926036 30 1 0.182711304724216 0.0655136046884581 -3.59400240997737 0.934293794041095
109.804253488853 6.46920434515866 11.5972003293855 1 62 10 26 5.73395292746132 27 4 0 0.182455366300419 -4.41802766147195 3.95208544881881
105.924085586042 7.57712619120538 -10.5685981587709 1 68 19 2 11.529494853118 30 2 0.249432639218867 0.0972742823185399 -3.06428628113871 1.36972593557833
105.093180559687 7.78764190680159 7.76138251338777 0 66 12 7 16.0593637760189 35 1 0 0.33216921871528 -5.86562015819858 2.35202872035077
104.371738585873 7.03893071475824 -17.408916062331 1 71 16 6 20.3832562706878 27 1 0 0.398351716301404 -3.17821767383453 2.9261093537571
108.104779266674 8.39073853525395 9.37457080248846 0 68 16 13 12.1101749418611 27 2 0 0.361092211087234 -4.95922786457973 1.48018072519554
109.906346780596 7.78114455710427 -13.4733671700747 1 52 14 2 2.23336055692908 23 6 0 0.32326960392762 -2.86154192479247 -1.06422841998479
106.951057499095 6.36830502018222 7.74729281262403 0 68 12 2 8.58785306586143 21 2 0 0.48388269375544 -1.55553635140693 2.82954009717904
107.891693102745 8.15162701754697 -6.72269938860975 1 77 21 4 10.4390000645637 29 3 0.15578347875271 0.384849743121304 -2.60519784594281 -2.29229716263866
108.668004310735 8.15339117634223 -11.085943278252 1 64 20 2 19.3774153751862 25 2 0 0.000543000809848309 -0.267744403258924 3.13436515629222
106.958147527281 6.49308155373566 -11.6419573626035 0 63 13 1 7.17123042384969 22 1 0 0.443592438087799 -8.00370608197229 2.12723203887819
