v1 v2 v3
9.15187793839218 j 2
8.58189621069322 f 2
-1.02537042375436 p 3
-1.58708447333203 r 2
1.8977787060793 r 2
2.11765003071584 a 1
2.38234595707029 t 6
-6.45869272965864 c 2
9.33790648540344 k 0
-2.36090141579132 z 1
0.879068113625529 u 4
1.70215220195392 p 1
3.18058230950668 r 2
1.75248855966098 n 1
3.5698678489481 x 1
-0.469236426502572 l 1
8.49673993944925 m 0
5.47135840867448 u 1
1.90148880033058 i 4
3.15027071097489 o 0
-3.49017593173919 c 3
-0.306417984872701 z 1
-9.15129562034937 w 4
5.85571035409561 z 6
1.56947293870924 z 0
7.12556026438286 o 2
4.22995802775112 g 2
7.15093247085462 k 2
1.34866748839023 q 1
6.67200890784241 c 2
3.46955992396108 q 2
2.97278764924179 w 2
3.11448053064243 z 0
2.24915528181833 c 1
6.33493431579377 r 1
0.729334751893517 l 4
-2.73892679494328 t 2
6.97813632309735 t 5
4.50741999389234 j 2
-2.39567584933687 h 2
3.45347940514817 s 2
0.169426409340364 i 4
3.16728328484592 p 8
-0.111319332558911 s 2
1.97069959020313 i 3
-3.6339784953845 j 2
3.72531656328102 t 3
3.75601864826678 p 3
7.29981205271636 u 2
-1.04323264572902 w 3
2.41695686502512 x 0
6.29737597719544 p 1
6.02081026858538 x 4
-0.975072355371138 y 3
1.05704927405964 y 4
2.75983541911925 p 1
-0.634260460534135 o 1
-4.5534600725518 w 3
-3.20686701895593 l 0
-3.09379386344529 s 2
-0.852827235681432 n 4
7.71936732655267 o 1
-8.36426275820944 m 2
-6.62196087941875 t 2
1.67459621601493 l 1
3.40034575088093 c 2
13.1111385127188 j 4
-1.66277171494763 q 1
-0.701217594189737 l 1
1.222153692857 x 2
3.38743309029759 d 1
8.0231674352028 b 4
4.97919925853779 r 2
7.74343019617439 v 3
6.02107700750294 g 1
3.80005417655692 q 1
4.03462930574755 b 3
1.68852608725231 z 4
4.88034343889443 f 1
9.40266931526746 l 2
4.92375427097585 o 0
1.35841432199093 z 4
-6.84456674393323 t 0
2.46977963094802 q 4
2.78896955115593 c 5
3.05221471925925 o 2
10.635399564442 w 3
3.69074519935688 o 3
3.86820038608304 e 5
6.32097984442626 h 1
9.48782844186096 o 1
-4.10079403915286 u 2
3.69908950182045 a 1
-3.51223446274498 h 1
1.54287628412748 n 0
6.07102860377223 n 2
0.138922751660494 p 4
4.43108393516186 r 2
3.7453223493512 g 2
2.32096275979305 v 1
-1.94944294382124 t 4
-1.43263153943771 u 1
-4.47806115205284 q 1
-0.161919228677465 s 3
-0.679762024407846 a 3
4.37610504815702 q 4
-1.87951296524279 x 4
5.92119578926643 u 1
-4.61864927556205 w 6
-7.20639744945538 x 4
-0.620673175975902 l 2
8.82428064931855 p 2
-1.66237774314225 n 1
2.65114770646595 i 2
-1.69974542938491 t 4
6.17442303024281 k 3
0.83552794531537 n 2
4.43660069798919 k 1
2.70322533314789 e 2
8.31588965179485 j 1
-4.83936500660761 d 3
-1.91135244077553 x 1
1.94783707077917 q 2
4.33441638720626 i 2
1.93071314824241 x 2
3.80504955394137 p 5
-0.308839175159841 e 2
-5.83002813256927 q 2
-0.659027838418844 w 1
5.23313996224844 z 1
5.71921741014969 b 2
9.47614190704897 w 0
1.80692790326966 j 4
4.21923920428278 n 3
9.23357079950095 f 2
2.94895893821148 v 1
0.475787213607014 z 2
-1.44983562033314 s 3
-0.365582771996275 k 3
0.228513528146261 t 0
4.21040222083495 r 1
2.21028206761226 k 1
9.27312341799885 y 1
1.63945791345769 r 0
2.09975888691175 z 3
7.61786580157981 o 2
-1.13068156522571 p 2
3.4230149528859 r 5
-0.0233534583397303 w 1
-3.31974178966402 h 2
10.7558526021335 r 1
3.69432761899968 m 5
1.81581105727593 y 4
-4.05045446886417 k 3
0.910001950837929 b 2
2.23755209997318 t 0
8.48267863825846 l 4
9.36493323193675 d 2
-3.89680597970924 s 2
7.28101128651016 g 3
4.18499719869541 c 3
10.9552157690038 v 1
4.57022898275333 a 4
2.04505102220995 c 1
4.63008394128977 d 2
-6.26418263852094 w 4
-0.0504163421553065 k 3
2.26772539306026 b 0
-2.35481837307167 z 4
3.2037906231449 t 1
6.00458347392894 c 1
0.680441376611017 b 0
6.17369269274865 b 1
2.91016409131249 i 3
2.43083213894647 q 1
1.59466605761992 j 2
4.28443183269746 v 0
-5.51135413482301 r 4
-5.11738828046394 x 1
-0.154265710208704 s 4
-4.21868317491505 p 3
2.68690530719873 m 1
2.47732701081463 w 2
-1.76313015592685 s 4
2.41656847119057 y 1
0.411006952071943 u 1
7.26312926699745 f 6
-5.76278828178083 n 1
6.66591547933194 a 4
1.70864348921845 q 4
-1.73181890726771 d 3
-0.648288557545517 a 1
-0.38905796413832 j 4
8.17860753062311 b 4
2.23061202931062 m 0
-3.68743896290079 f 2
5.40919751183757 o 4
0.656946227202784 i 2
1.33900958533209 b 3
-0.170746245444127 b 4
4.1418048206212 r 2
1.22858345638378 v 2
2.33605917694824 z 7
-2.80879729341844 g 1
0.925882717400169 h 1
3.08973212450521 c 2
3.76030842055966 d 2
-2.354895109007 h 6
-2.92359204617581 g 0
3.02942663697151 u 2
1.08414606591664 f 0
6.61155407652835 o 1
5.27133401600241 w 1
-1.7970841004349 d 0
0.0322473447545499 s 1
3.22771082228425 l 2
0.598476843213232 l 1
3.62478431449757 h 2
8.92874143404666 y 2
-1.02680298461536 q 1
11.0004011876614 u 4
3.33622672788058 a 3
3.36038188545501 f 0
1.43599953912341 p 2
-0.888630701782418 l 2
0.134169895461213 t 2
4.0388091022555 j 2
-1.88984777927903 q 2
0.64960832239657 b 0
8.20286209930907 t 2
-2.97875313720514 l 0
-0.297465243291608 t 3
-0.891630427013879 j 3
5.56973173976947 p 0
2.6166935767854 h 2
1.20165371977981 y 1
-1.37882443101031 q 0
-0.847618529601784 a 5
-1.88701431780327 f 3
3.19524316986743 j 3
5.41066609463743 o 3
6.58503515829299 v 1
0.127962796359191 e 2
8.97926309828014 g 1
1.78881137877015 w 1
4.66787505934617 g 0
1.6326450201126 w 5
-5.23837375370832 q 2
5.94850171418121 o 2
-3.82541583052868 q 2
-0.209066339414928 j 2
-4.33115321416412 l 6
1.62611434401303 c 5
2.3606761047482 u 1
8.87008147877984 z 3
10.1747482723262 b 3
8.33535028140822 o 3
-2.75917366903472 r 2
-0.542976415395953 j 3
2.8330199546294 k 3
1.49129481096641 i 3
-0.106019187625408 l 4
-0.0225282638778062 t 1
5.21913692770872 e 3
2.87423976845833 r 3
-1.12232463090127 y 1
-2.51050128716306 w 0
3.35888134743467 l 2
-3.86346513260557 a 1
5.34132192700918 o 1
2.60993030391383 l 4
0.765059697671346 k 1
4.38019753205044 h 4
8.63410264029839 e 2
7.4773252273439 a 2
9.33705226278472 g 3
-1.51114047202708 l 2
6.05880614485144 l 1
-2.40291954455511 z 5
3.35051184693159 z 6
2.20032446404548 r 1
7.93255388378346 t 6
1.048182253309 l 1
-1.98622343159574 z 2
-5.80855713800868 b 0
-0.0909200390833336 u 4
3.73735061396777 a 1
0.746238575932436 r 5
-0.591517420528374 y 2
7.18939993659433 h 4
2.33709935365017 s 3
5.47337733550798 b 2
-1.76704115894187 b 3
-1.12064698567211 b 3
0.727623961818721 v 1
1.7658953953966 c 2
1.38768188284306 n 0
-0.1841234357235 h 3
-2.67065324291159 w 4
3.31091483146535 b 3
-4.109109729531 g 3
-3.32675022713681 y 1
0.254285188436175 r 1
-1.06535217023176 o 2
1.29508931479417 r 3
5.4948603392515 m 0
6.56261972104514 b 1
3.8999367787339 f 4
-3.40222730272595 e 3
2.40445561945526 k 0
7.27656192504753 b 3
0.96706378061491 t 2
6.40996929675448 h 3
1.35178044125169 x 0
6.25406486003065 r 2
8.07678613889378 l 2
4.46738497636599 f 6
4.76007005711373 f 4
2.4831817788694 s 1
4.19962042600735 y 1
-0.716828016935625 b 4
5.00551817113699 a 3
-1.9596479655965 d 0
9.79339809271378 e 1
4.86745314208244 h 2
1.39216013580303 o 3
-0.954440876947317 t 4
0.00950844729623035 k 0
5.3915957008472 y 1
-3.23016582214005 x 1
1.36149436403458 p 4
6.22126912816145 c 3
-2.67602857740955 m 4
3.75684272507952 g 0
1.66290976086693 h 3
-1.62313062976429 r 2
3.27731963379735 i 1
1.80546578452663 x 1
5.86830236869533 s 3
-2.75307616783644 c 2
1.1837466899147 p 0
3.04823874889527 y 1
0.399590069674421 e 1
0.253048227525945 t 2
-2.93682187295185 w 2
-0.511028692442929 x 3
0.756485481973968 g 4
8.68372791908622 c 2
5.89944826375331 s 3
1.39145707377095 d 3
-8.91826967521979 n 4
2.95886905532033 v 1
0.0791388922846785 u 2
4.21336988774552 p 0
-8.4083067063221 a 1
-6.01229327429958 z 3
-2.80491397413669 g 1
0.719810499815367 y 1
0.703027481673626 g 3
0.736520951804839 x 3
-0.0304985473932096 f 1
3.74090858839008 j 7
1.59495665957538 i 2
6.42622731255082 j 1
0.63948780563716 w 3
-11.0847794149931 i 0
6.65355234503763 a 4
4.67415197819001 q 4
1.07556949682135 s 2
6.30925886647138 m 1
7.45786656846417 a 0
3.62726106212525 w 1
1.22424761510654 y 1
11.4823721602195 h 6
4.20602437196386 r 2
-2.57504412522491 s 3
4.48267186117804 w 2
4.52428001782726 e 4
3.36527099631261 r 3
-5.56749843396997 d 1
1.51037978187804 e 0
7.47677478407486 r 3
8.3759821087031 y 4
1.37690151618208 a 3
4.61239477261779 z 3
6.30632405204601 x 2
-1.67844198815296 l 2
-5.72867887487341 s 2
1.22497440408376 f 3
2.3944202947341 l 1
13.6567358032399 q 5
2.13476400338503 h 6
2.06571837057368 d 3
2.5956418207652 p 0
4.11115223564681 d 1
12.0225962428312 b 0
5.43594868058771 r 6
5.64369737987403 o 7
-4.86633295473068 p 2
-4.52348412652095 j 4
3.28391668103285 o 3
-6.57682581353291 n 1
0.969540662583695 r 1
3.23270139534385 g 2
-1.57251475175886 x 2
0.34273567137486 h 1
2.44953117005709 k 1
1.07695954470677 p 3
-4.32909577229943 p 2
3.11250375190972 o 1
-1.0508817664891 z 0
10.4212161876518 m 2
8.5832766293842 i 1
2.83602645588809 n 3
-6.77458783804657 q 0
3.96773031390021 a 2
-0.453677144289829 l 2
-4.70178327658451 u 2
3.31564478512375 v 1
3.86496308329983 g 1
-0.149675974883941 v 1
5.3511653927906 e 2
2.49124579625733 s 4
-0.164726343846174 t 2
4.53706789356414 d 1
-1.1749851452473 p 0
5.09967655927163 j 4
8.86547748760442 i 4
8.72118803936015 u 2
0.065332779490141 d 0
1.06953833006204 y 4
6.57731085413423 d 4
1.13924025440217 g 3
-2.11495759855497 m 1
5.39046984789021 h 1
8.2295224412274 r 3
-0.129048516996318 e 5
-3.60525574472562 s 5
2.93180615756148 e 2
6.80668552639217 p 5
-1.56622860322983 r 3
1.89728317113247 a 4
1.07353302741843 a 5
0.0573861039210766 i 4
7.16387153507822 c 1
4.32760951137209 a 3
0.9089454462027 m 3
7.57722644599169 i 1
0.419015997635976 z 1
0.516093261745148 e 2
-2.15890091206629 a 0
5.72674226181095 u 1
7.13426357894016 e 1
0.346140895146378 q 4
7.59673040125038 i 2
0.36397740547316 w 3
0.597806617264857 r 2
6.48262977743816 w 1
7.47057631520581 z 2
-0.63003225272413 a 3
8.73412806096505 x 2
-0.993444261309043 v 4
4.10364077498713 b 3
10.0370110719476 n 1
0.00026437983113814 j 2
-5.80931761930671 n 0
5.94551649544639 b 1
0.162867068423213 r 0
-2.4208543994854 f 3
2.94141476887738 a 7
-4.38342661929121 c 4
2.52680878762967 k 1
-3.12521789973006 a 2
1.56475495717499 z 1
-1.89792157124808 q 5
5.71735549447624 r 2
10.941743668232 h 2
7.07627864372417 q 3
3.52391426552794 q 2
-0.0352219727017751 w 2
3.20326465311493 s 4
6.6521100303308 c 2
-8.3520924346305 n 3
2.51469295620114 k 1
-4.26464096842443 d 1
1.61567949154499 j 3
3.41641266301208 r 3
-0.554044476124866 p 2
5.72718817220728 r 1
7.26160402011311 l 2
2.92618573690842 w 2
2.98290925981439 q 2
-0.134145528208631 v 3
9.27534631478528 c 5
10.1840557712041 w 2
3.76878091259248 o 3
-3.33069220532942 o 2
-2.9133616952019 s 3
3.70421014582441 p 2
5.00762739007389 c 2
-2.07517891023339 u 2
1.84413381759123 w 1
3.98635144995511 j 4
2.33719199855609 q 2
9.72416179353879 p 4
0.623591082122377 r 1
3.98666048656981 r 0
4.62270742382609 a 1
2.80763276318264 z 2
8.51973162986204 d 2
-1.6059850351913 r 2
4.39470274350008 e 1
4.34699364825394 j 0
6.42883201203526 w 2
-0.051309005231567 m 2
3.52047155553611 t 1
8.36699392074637 d 2
6.01835439288281 z 6
4.05380768016891 o 3
1.64091736210028 q 2
7.05942196798914 i 1
2.4260077391009 n 3
5.91337970570226 k 2
7.82418926186066 a 2
-1.9172443343898 k 0
5.78799936558424 q 4
-5.92390053804065 y 2
-1.33809782736278 s 0
2.40843699354706 s 1
-1.1114420151626 u 8
3.12687322563173 i 5
4.53261539431361 s 3
-0.0358346793656592 w 2
4.53589919150806 u 2
8.74947033479769 f 3
7.65598426060351 u 6
1.18772423663893 s 4
-0.372171902258357 p 2
0.896246094437218 x 0
0.38559962875897 u 2
3.5412531138518 k 4
3.37482487985703 w 3
-3.01505039028564 u 2
-0.622405188252749 y 3
7.65776859879063 r 1
5.3645922568444 k 4
2.59718460537996 s 1
3.78630879211459 q 3
-0.624800315093914 j 4
-2.34317076660491 w 2
-4.16738694727606 h 4
-0.499733591229823 n 5
3.47380073586612 a 2
4.79795229191238 n 3
-1.23097908367968 i 3
5.13404523665263 d 1
2.24569105851573 w 5
0.573974711234482 m 2
3.25132926089084 z 1
3.74040333873116 l 2
6.46390286333121 k 1
6.18318619579737 h 2
-2.22824271007685 x 1
1.67651811498395 h 2
0.581289848243009 i 0
-0.94701892408065 h 2
-1.27258925986612 p 4
-0.230854809158471 h 2
0.203845837970697 v 1
9.29851625955776 x 6
5.84928312534256 m 3
0.748744998470197 t 0
1.59116886595679 b 3
-2.92006489409451 e 4
13.3186901552228 p 2
5.78226112114867 m 6
5.0085337955693 i 0
-3.18646975635258 x 2
2.03543913229343 f 2
2.53756583849843 x 1
2.64622408951354 l 1
-0.50532794028151 m 1
5.82314283652646 z 1
5.30742996465493 q 3
1.35734324514875 u 4
0.729637002392755 w 4
2.57429444881068 j 2
-3.50616183039786 s 3
1.83193875347371 r 4
6.90062979793222 d 0
2.39301007362844 b 5
4.11062132780384 u 3
-3.28813811415073 p 2
2.90944947562357 n 0
5.76162520662845 k 5
3.37885381074686 j 3
-1.48583502682961 t 3
7.42217225110045 g 2
0.861814813455247 p 3
2.95345879241216 l 2
0.538579849648125 e 1
2.58354188556634 s 1
7.19262697274376 j 2
3.29169530297118 j 3
-3.51231694061733 a 0
-3.81484458092424 c 1
-0.892625444380655 f 3
-1.31508009043228 j 4
0.07221888535433 a 1
-1.05911319602473 t 2
-0.43498517627625 j 2
3.60728846842868 e 2
-5.13755475035579 i 3
7.25054127054844 w 2
3.21117894668465 x 3
5.84424069271565 c 4
9.47423059702154 z 1
7.3933196064071 m 1
-1.46475772459975 j 4
0.15970824891777 i 3
3.53640248980272 o 3
0.382632332730812 f 1
-0.52982658004766 m 3
0.20992276534268 m 2
2.29453064743633 f 3
2.73386667319233 a 1
2.23688859665376 i 0
-2.42556174796953 m 0
-0.784510097616827 u 2
0.812500772446315 m 3
-1.67456637023289 x 3
-1.3175058468113 z 2
1.61445407074915 g 1
-7.99290487985727 t 3
1.05391363398062 t 1
-0.446210937342573 g 3
4.95838788731818 c 2
5.61440983946108 z 1
3.11341532479833 a 3
-3.10229266451417 d 7
3.92333173966472 w 2
4.2271686933639 p 2
-3.3734336822974 t 2
7.85505680950192 h 1
6.74518476220357 p 1
-1.67238847983286 h 6
-5.65039146182544 d 1
-2.18901370817171 m 2
-1.08011146200098 w 2
-1.69044490736949 k 4
-1.84651862198328 q 0
2.61764133708058 i 3
-1.57101842805883 t 3
4.49997932551341 z 2
8.12167352146115 l 5
0.902296629056741 y 2
4.32391099332732 y 2
5.17170300891257 h 0
0.0970200453763546 t 3
2.60359936472018 y 1
-1.04769779375042 t 2
5.21318536892009 m 2
-1.69664329188662 u 3
9.85745693352399 p 2
-0.412183904279148 m 1
7.14203597284314 p 2
5.12464241592032 d 0
3.09572519854239 h 2
1.33743734736157 g 0
12.3228094604327 t 0
-1.37177672959002 r 2
1.5704278304097 s 2
2.26706202213322 q 5
-0.927505612222518 n 1
-2.24666226925047 i 2
-1.50086997681386 s 1
1.6014487183987 u 0
7.41375076226819 h 2
9.65458077447385 h 1
4.06535397901523 l 2
8.99559777512027 h 0
0.0820995117260512 i 2
-4.32906473315435 c 2
-3.0288512012567 m 1
0.818417969324713 g 2
7.06859018147069 r 2
4.20990982966833 x 1
5.25099438083292 z 1
0.416781668527944 b 1
5.72799788585064 t 2
-2.22352052726374 u 1
1.91355427823449 v 2
8.74371407481098 h 5
5.07715388449502 p 1
4.64813278160865 q 2
-2.47330510515569 k 2
3.53627312635167 s 4
-0.201554591776057 k 4
6.72882656331462 a 1
0.705185458025735 h 3
-1.41613574512818 e 5
6.35992907255927 r 4
2.40045874577579 u 4
-3.40472411031423 o 1
7.36278382315639 j 1
3.10249644722755 u 2
5.15705155242118 v 2
-5.25428129200496 q 1
3.62321390165934 n 1
0.541218912339268 n 0
-2.36392799251015 u 4
4.37232254725857 v 4
2.9500412897273 a 0
-0.884283436897185 r 4
0.712003081932886 v 0
2.08760833880982 m 4
-0.767421496279798 f 3
5.60713912501689 s 2
5.46910899722998 w 2
4.19732658358491 y 5
1.73575981732522 j 3
1.9252781386875 e 1
-5.74599901860076 r 4
5.30336550112298 u 3
-1.40906750597186 l 4
-0.55536833246304 q 3
2.18625832067551 m 1
2.28254054775712 u 1
2.53452578229805 c 3
1.67703936819179 b 3
2.64643233485647 i 2
-0.0984698718779438 t 2
4.0481498883114 m 3
-0.376413663204981 q 1
-1.51466334438824 y 4
3.2062802758625 r 1
4.02773007386765 d 1
5.36046649149033 w 2
-4.35001392374716 a 3
1.1247991863314 i 1
6.13558069407046 h 4
7.88769497083353 j 0
-0.452660440376091 f 2
3.96939733825743 q 0
-1.15316477465737 e 7
1.30538098889779 y 5
-0.202052583450408 q 2
3.70194238414275 s 2
5.30847422449535 i 3
-4.22251925913914 g 3
3.02058096161873 r 3
4.01487982523486 f 1
-0.573881658593373 f 3
0.175249649077586 c 1
6.882427456959 m 3
6.89030762890091 g 5
-3.24513673723562 v 2
-0.515303500753303 i 1
-2.77002299357364 t 4
-0.440761256884592 u 5
5.12335262019678 e 5
-7.85618809456139 g 5
-0.911433706880092 b 3
-2.79702647330601 q 4
-3.6154149259135 x 1
6.60990936870796 v 5
4.90666645097233 s 3
5.33547543993079 p 3
2.73156521555116 f 1
2.30663913350392 t 2
7.85780230859293 l 3
3.29689148790442 x 4
2.84682946764073 k 2
4.85915898189303 h 4
-1.35374789374433 g 4
1.40188821496297 q 2
-2.85075425961129 l 3
-3.41202933713161 d 1
-0.418294469977025 n 4
-2.05708669876275 v 1
-4.35022675006511 h 2
6.80710156322984 c 1
-2.69251733902237 y 4
-3.37091428202554 x 4
4.25872036691723 x 3
-5.50707404887666 f 5
0.156248901947138 j 2
-2.94164563640566 k 4
0.407753371373477 r 3
1.32549707567179 o 2
2.72235298740103 j 4
3.75332991172406 r 0
7.4307302945055 b 1
0.657944364896199 p 3
7.04790300484195 r 4
0.961946154519399 r 0
3.66504791924202 m 4
-4.61295928537072 a 1
2.23050186022489 p 0
0.079026123611101 o 1
-6.50395387039381 x 3
-2.43686396638776 i 2
1.60791939128333 f 4
10.697728850173 r 1
-2.77475249420508 g 3
1.16489816389191 h 1
4.6181963658201 h 3
4.68465208834733 v 2
-0.859351903118571 v 1
1.42211588119418 q 3
1.85706908529966 c 3
-8.95806358172111 g 2
3.80147251124177 u 4
4.86625352712788 k 0
5.39477703410859 f 1
6.00934835923363 g 5
6.11714019194878 g 3
1.08380622099062 p 3
-2.95055007554496 l 1
2.58512504248998 u 2
2.76489004209257 m 5
-1.53058523581882 s 3
6.3876672367862 u 3
1.42715159438541 u 3
2.86619264444427 j 1
2.14005299044148 c 4
-3.87493673953128 i 3
0.818248101418248 v 5
6.91075229906614 g 1
3.38744239572034 z 2
1.86972231365643 y 3
3.84946717909189 u 2
2.16045757880534 v 1
7.68462559512783 t 0
-1.7531646682743 c 3
7.44344735873966 t 4
4.33384175545372 y 3
-0.815553195414371 a 2
7.47784953092605 o 0
5.54413255227786 l 1
5.68578999605328 t 6
0.96835199637143 j 2
6.54502912681237 m 2
4.46962748546274 b 4
-1.62413878562443 m 1
-1.75692340700531 e 1
2.65121057585661 u 3
8.38359806362623 x 3
0.216857321857038 m 2
-2.99599895962075 t 5
1.03488431195889 v 4
4.56855765139803 n 3
2.65283218020565 g 1
1.59462533212095 h 2
6.99363936442336 m 0
4.07781482920115 c 1
-6.53931675051632 v 1
-6.41419408941944 f 4
-0.198507955362929 s 0
-0.352769723011791 q 3
-4.55086895373973 z 5
1.59062883063834 f 3
-0.789002301712571 r 2
1.46050999755614 x 1
0.621776781368323 e 4
1.31393505386539 w 1
0.136325162952577 n 1
4.77432071455096 s 3
5.13347918056576 z 0
-1.70026981123808 l 3
-3.30747027893932 c 7
1.04566543419057 z 3
6.43523795805341 s 2
4.49806730501902 a 3
4.96915126513276 j 4
-0.386395217440125 t 2
-2.16360685717089 e 5
3.71950166058576 y 4
7.56890561442537 r 3
7.77314296314658 i 1
-3.99882046613546 b 0
7.14274891703466 c 3
-0.612604001285227 f 3
4.38520527847929 x 2
4.71731021531839 d 1
5.30793912883593 x 6
-3.10682472848312 i 5
2.62302211826553 j 2
-2.68086671041297 r 1
4.78237464140219 y 2
4.83716410762831 f 3
3.06095875593173 l 3
3.47014946149178 s 4
-0.557940718889147 l 1
5.38909975449592 s 0
7.62760342467005 u 2
4.29833268881329 e 2
1.26962330461818 n 2
-0.212276848000729 x 2
-0.697717833236833 s 6
1.38061979456492 m 1
0.888690956068068 q 2
0.972297345308261 w 3
-3.54461190952138 y 1
1.54305974812747 z 3
-3.21114364928981 g 3
4.07921479313886 i 3
-4.83778556099285 y 2
-7.6748332636074 v 1
4.06832185828396 x 1
-2.18378707240441 v 3
-0.254836471835425 b 7
-5.32698056881725 d 2
0.284995931167136 w 1
2.52856037047116 k 3
2.85099825624841 c 2
-1.6859088438715 b 0
0.287691967553226 e 2
-0.599662030621261 s 3
9.09546198796357 s 3
4.31889343812612 u 0
1.0560213937674 o 3
5.37753663657282 y 2
-0.507870929480179 z 2
-2.34881836895479 x 4
2.05400833481031 a 1
0.772596519423608 l 1
2.53828475225664 h 3
1.99478800403144 h 3
-3.43451463390418 q 5
5.020727304711 v 4
5.39825972957098 o 0
-2.16489539671781 k 3
2.56642970488026 e 2
-1.20410399578686 v 3
1.10457990835094 h 1
-1.6141826144713 u 1
-0.734350393993711 j 2
0.4287237754862 y 1
-1.62208711542981 j 2
1.28228900705542 c 1
-2.49930609851474 v 5
-5.98457323357965 c 2
5.56943011730945 e 4
8.05641357010199 u 3
1.6115183174763 d 2
6.21550474469966 h 1
5.54428372575256 n 4
1.03969384846229 t 3
5.05692750510259 d 2
0.812367938581698 c 1
1.21291461087507 p 0
4.92500614901947 n 3
7.1124248854609 p 2
-3.64971600274055 d 0
7.51159176268573 v 2
3.38164893490405 z 0
1.32266008432229 s 1
-0.135721233063019 p 7
-4.13120657564416 g 1
5.27138799938758 o 2
0.760218307606581 m 2
-1.85000471873731 m 5
4.85145637716409 d 1
1.45040640036249 v 1
5.1034730705662 j 1
11.6272385024563 x 1
0.405399360510165 g 3
-3.79129545282583 g 5
-1.6375956202139 k 2
2.41110904529361 e 1
-0.907938214036177 c 3
0.655079084228107 u 2
11.4149167574665 l 2
2.0371647123567 d 2
-3.35822981189136 j 1
-1.41286466029993 h 5
-1.821918134122 v 3
2.67333224334942 h 3
6.80908545995348 u 2
-2.88720987487957 e 2
-3.55987631348317 e 0
0.539121404280843 d 1
6.83261298116339 a 2
-4.11138248709358 e 4
-4.06210382842091 x 1
-0.206484285951305 q 2
6.30614544172262 b 2
11.3201196190758 n 1
-0.639195150390979 q 1
-0.440770678300709 v 3
3.55052842811789 v 5
3.40887871445913 t 5
3.45467159221007 q 0
-0.280734863876684 f 1
5.77206163125789 r 1
3.52623982917858 q 2
-4.13264665800454 v 3
0.576082932459749 o 3
1.36423189262235 j 3
9.14744002008705 o 1
5.93239031577979 m 3
-2.1211093173928 e 2
-0.815414626189365 j 3
5.90042430036058 z 2
2.99401263065337 h 2
1.66184130315412 m 2
0.406447505963407 i 1
10.2059677535309 l 0
1.89305438327399 y 6
-2.58338720931638 c 3
6.9663139388053 e 2
4.49730233404943 f 3
5.3729329925984 v 3
4.18099228875971 h 3
0.224197615201136 w 3
-1.50948642254109 w 4
5.00286897978258 q 0
1.0631406603461 o 4
-0.275588798928938 g 1
5.54106486264999 w 0
-0.111468672426054 t 3
0.526528287896965 i 2
3.47573998423169 l 1
-3.74917156588514 v 1
-1.05236120149093 d 2
6.82749480323127 p 3
-1.68632320561573 v 2
8.84332849793383 y 2
3.19128707452512 e 5
2.55045210514718 f 1
1.88980872775585 d 0
-1.39114895757588 v 0
